Timestamp,AirPressure,AirTemperatureA,AirHumidity,AirTemperatureB,V450,B500,G550,Y570,O600,R650,SoilTemperatureA,SoilTemperatureB,TotalLuminosity
12/22/2022 2:00,991_0332642,-5_431480408,99_99694824,-2_138293266,0,0,0_001325722,0_001177117,0_001226686,0,1_1796875,-0_515625,0_003729525
12/22/2022 3:00,990_9848633,-5_693893433,99_99694824,-2_385027885,0,0,0_001325722,0_001177117,0_001226686,0,1_1796875,-0_5703125,0_003729525
12/22/2022 4:00,990_8814697,-6_020362854,99_99694824,-2_682116508,0,0,0_001325722,0_001177117,0_001226686,0,1_1796875,-0_59375,0_003729525
12/22/2022 5:00,990_7642822,-6_109710693,99_99694824,-2_737505913,0,0,0_001325722,0_001177117,0_001226686,0,1_171875,-0_625,0_003729525
12/22/2022 6:00,990_4318848,-6_226585388,99_99694824,-2_863390923,0,0,0_001325722,0_001177117,0_001226686,0,1_171875,-0_6875,0_003729525
12/22/2022 7:00,990_4742432,-6_753097534,99_99694824,-3_246081352,0_034511261,0_037462365,0_014582944,0_016479632,0_011040172,0_025291841,1_1796875,-0_8203125,0_139368215
12/22/2022 8:00,990_944519,-6_590698242,99_99694824,-3_095019341,13_75198746,15_91824722,7_514193058,8_870750427,6_210710526,9_234971046,1_1796875,-0_9296875,61_50085974
12/22/2022 9:00,990_9385376,-5_868652344,99_99694824,-2_651904106,79_38828278,106_5321732,56_56575012,72_21962738,50_19215012,75_89793396,1_1796875,-0_625,440_7959176
12/22/2022 10:00,990_8481445,-4_608276367,99_99694824,-1_67000103,144_0865326,200_6687469,111_0597839,144_8621063,105_0045166,157_7456665,1_171875,-0_3046875,863_4273528
12/22/2022 11:00,990_282959,-3_198440552,99_99694824,-0_602496088,167_6105499,215_0045013,112_9763031,151_0920105,108_864624,165_4462585,1_171875,-0_078125,920_9942473
12/22/2022 12:00,989_8394775,-2_532028198,99_99694824,-0_008318848,206_2003937,264_4898376,143_5573883,191_3027344,138_1086273,202_0203247,1_171875,0_0859375,1145_679306
12/22/2022 13:00,989_0177612,-1_797042847,99_99694824,0_65131861,120_074234,146_134491,77_68213654,102_0628662,72_89068604,103_7284393,1_171875,0_265625,622_5728531
12/22/2022 14:00,988_625061,-2_515159607,99_99694824,0_152813971,93_34133148,113_5549316,62_6884613,82_07185364,58_64238358,82_65250397,1_171875,0_03125,492_9514656
12/22/2022 15:00,988_5362549,-3_167350769,99_99694824,-0_285265883,62_22805448,75_70383067,41_79230753,54_71496147,39_09492239,55_10205252,1_169270833,-0_096354167,328_6361291
12/22/2022 16:00,988_4474487,-3_819541931,99_99694824,-0_723345737,31_11477749,37_85272973,20_89615377,27_35806929,19_54746119,27_55160108,1_166666667,-0_223958333,164_3207925
12/22/2022 17:00,988_3586426,-4_471733093,99_99694824,-1_161425591,0_00150049,0_001628798,0,0_001177117,0,0_001149629,1_1640625,-0_3515625,0_005456034
12/22/2022 18:00,988_3540649,-4_397003174,99_99694824,-1_141283989,0,0,0,0,0,0,1_1640625,-0_4453125,0
12/22/2022 19:00,988_1311035,-4_659416199,99_99694824,-1_322558403,0,0,0,0,0,0,1_1640625,-0_4921875,0
12/22/2022 20:00,988_1578369,-4_837547302,99_99694824,-1_498797417,0,0,0,0,0,0,1_1640625,-0_625,0
12/22/2022 21:00,988_0661621,-5_632080078,99_99694824,-2_103045464,0,0,0,0,0_001226686,0,1_1640625,-0_7890625,0_001226686
12/22/2022 22:00,987_8740845,-5_652877808,99_99694824,-2_123187065,0,0,0_001325722,0_001177117,0_001226686,0,1_1640625,-0_6171875,0_003729525
12/22/2022 23:00,987_5946655,-5_575332642,99_99694824,-2_31453228,0,0,0,0_001177117,0_001226686,0,1_1640625,-0_7578125,0_002403802
12/23/2022 0:00,987_4576416,-6_131057739,99_99694824,-2_802966118,0,0,0_001325722,0_001177117,0_001226686,0,1_1640625,-0_8984375,0_003729525
12/23/2022 1:00,986_8269653,-6_182762146,99_99694824,-2_767718315,0,0,0_001325722,0_001177117,0_001226686,0,1_1640625,-0_7578125,0_003729525
12/23/2022 2:00,986_9476318,-6_465400696,99_99694824,-3_120196342,0,0,0_001325722,0_001177117,0_001226686,0,1_1640625,-0_8984375,0_003729525
12/23/2022 3:00,986_583252,-6_291770935,99_99694824,-2_848284721,0,0,0_001325722,0_001177117,0_001226686,0,1_1640625,-0_71875,0_003729525
12/23/2022 4:00,986_4358521,-6_207473755,99_99694824,-2_888567924,0,0,0_001325722,0_001177117,0_001226686,0,1_15625,-0_734375,0_003729525
12/23/2022 5:00,986_2266235,-6_250747681,99_99694824,-2_888567924,0,0,0_001325722,0_001177117,0_001226686,0,1_15625,-0_75,0_003729525
12/23/2022 6:00,986_1885376,-6_497428894,99_99694824,-3_120196342,0,0,0_001325722,0_001177117,0_001226686,0,1_15625,-0_7578125,0_003729525
12/23/2022 7:00,986_6088867,-7_093612671,99_99694824,-3_553240776,0_022507343,0_024431977,0_007954334,0_008239816,0_006133429,0_011496291,1_15625,-0_875,0_08076319
12/23/2022 8:00,986_9852295,-6_715454102,99_99694824,-3_225939751,17_08157349,21_51968384,10_20541,12_22553253,8_671442032,14_43244362,1_1484375,-0_84375,84_13608551
12/23/2022 9:00,987_1566467,-5_285949708,99_99694824,-2_05269143,71_9222107,95_76499177,57_1850872,61_69492342,56_68599797,67_30725956,1_1484375,-0_47265625,410_5604706
12/23/2022 10:00,987_328064,-3_856445313,99_99694824,-0_879443109,126_7628479,170_0102997,104_1647644,111_1643143,104_7005539,120_1820755,1_1484375,-0_1015625,736_9848557
12/23/2022 11:00,986_9464722,-1_965057373,99_99694824,0_923230231,100_5155487,104_868721,115_133934,77_80469513,129_5366669,61_81084442,1_1484375,0_3125,589_6704102
12/23/2022 12:00,986_5622864,1_997257232,90_04364014,4_317090064,94_35331726,93_70966339,108_1651917,71_24432373,114_6647415,54_3548336,1_14453125,1_2734375,536_4920712
12/23/2022 13:00,986_1781006,5_959571838,80_09033203,7_710949898,88_19108582,82_55060577,101_1964493,64_68395233,99_79281616,46_89882278,1_140625,2_234375,483_3137322
12/23/2022 14:00,986_1412354,3_879383087,89_90631104,5_993878365,64_26887513,61_01634026,64_99490453,44_52984047,61_64499092,32_41881752,1_140625,1_94140625,328_8737688
12/23/2022 15:00,986_1043701,1_799194336,99_72229004,4_276806831,40_34666443,39_48207474,28_79335976,24_37572861,23_49716568,17_93881226,1_140625,1_6484375,174_4338055
12/23/2022 16:00,986_2689514,-1_246646881,99_85961914,1_673504859,20_17408246,19_74185177,14_39667988,12_18786431,11_74858284,8_969980945,1_1484375,0_59375,87_2190422
12/23/2022 17:00,986_4335327,-4_292488098,99_99694824,-0_929797113,0_00150049,0_001628798,0,0,0,0_001149629,1_15625,-0_4609375,0_004278917
12/23/2022 18:00,986_5882568,-5_185371399,99_99694824,-1_685107231,0,0,0,0,0,0,1_1640625,-0_375,0
12/23/2022 19:00,986_4541626,-5_14490509,99_99694824,-1_619647026,0,0,0,0,0,0,1_171875,-0_4140625,0
12/23/2022 20:00,986_1623535,-5_449462891,99_99694824,-1_876452446,0,0,0,0,0,0,1_171875,-0_46875,0
12/23/2022 21:00,986_2219238,-5_497787476,99_99694824,-1_987231255,0,0,0,0,0,0,1_1796875,-0_578125,0
12/23/2022 22:00,986_0016479,-6_149604797,99_99694824,-2_500842094,0,0,0,0,0,0,1_1796875,-0_65625,0
12/23/2022 23:00,985_977478,-6_284469604,99_99694824,-2_5763731,0,0,0,0,0,0,1_1875,-0_65625,0
12/24/2022 0:00,985_8522949,-4_358795166,99_99694824,-1_02546978,0,0,0,0,0,0,1_1875,-0_4453125,0
12/24/2022 1:00,985_8218994,-3_910392761,99_99694824,-0_723345697,0,0,0,0_001177117,0,0,1_1875,-0_2734375,0_001177117
12/24/2022 2:00,985_7260132,-3_756988525,99_99694824,-0_607531488,0,0,0,0,0,0,1_1875,-0_21875,0
12/24/2022 3:00,985_4803467,-4_023612976,99_99694824,-0_851748436,0,0,0,0,0,0,1_19140625,-0_2578125,0
12/24/2022 4:00,985_2346802,-4_290237427,99_99694824,-1_095965385,0,0,0,0,0,0,1_1953125,-0_296875,0
12/24/2022 5:00,985_0935669,-5_645011902,99_99694824,-2_148364067,0,0,0,0,0,0,1_1953125,-0_5625,0
12/24/2022 6:00,985_1980591,-6_370437622,99_99694824,-2_69722271,0,0,0,0,0,0,1_1953125,-0_6875,0
12/24/2022 7:00,985_0335693,-6_872779846,99_99694824,-3_200762749,0_016505385,0_017916782,0_007954334,0_007062699,0_006133429,0_009197033,1_1953125,-0_859375,0_064769662
12/24/2022 8:00,984_9572754,-6_80254364,99_99694824,-3_08494854,16_6284256,21_14669037,11_77904224,12_11723709,11_05489159,12_93792534,1_203125,-0_796875,85_66421223
12/24/2022 9:00,984_9934082,-3_409164429,99_99694824,-0_154345453,68_69100189,82_43976593,90_77565002,63_71553802,110_7472229,53_88196564,1_1953125,-0_03125,470_2511444
12/24/2022 10:00,984_484436,0_489379883,99_07531738,2_499310493,80_78335571,87_91928101,57_77762604,55_28563309,59_26241684,53_81528473,1_1953125,1_3046875,394_8435974
12/24/2022 11:00,984_3515625,-0_079841614,99_99694824,2_101513863,71_78491974,86_9729538,53_09119797,64_66254425,47_71562195,62_35358047,1_203125,1_453125,386_5808182
12/24/2022 12:00,984_2058716,-1_498100281,99_99694824,2_771222115,53_34840393,69_42590332,38_70976257,49_94387817,33_69337845,47_40610504,1_203125,1_25,292_5274315
12/24/2022 13:00,983_7572021,-0_864830017,99_99694824,3_254620552,51_33475113,64_79685974,35_60889816,46_6267662,32_48509216,46_50939178,1_2109375,1_4921875,277_3617592
12/24/2022 14:00,984_0317586,-0_753196716,99_99694824,3_333508491,35_91772032,44_92117516,24_44631727,31_88102634,22_20096767,31_82134819,1_234375,1_541666667,191_188555
12/24/2022 15:00,984_3063151,-0_641563416,99_99694824,3_412396431,20_50068951,25_04549058,13_28373639,17_13528649,11_91684317,17_13330459,1_2578125,1_591145833,105_0153507
12/24/2022 16:00,984_5808716,-0_529930115,99_99694824,3_49128437,5_083658695,5_169806004,2_1211555,2_389546633,1_632718682,2_445261002,1_28125,1_640625,18_84214652
12/24/2022 17:00,985_1158447,-1_145217896,99_99694824,3_022992134,0_00150049,0_001628798,0_001325722,0_001177117,0_001226686,0_001149629,1_3203125,1_4921875,0_008008442
12/24/2022 18:00,985_5635986,-2_55393219,99_99694824,1_789319038,0,0,0,0,0,0,1_359375,0_890625,0
12/24/2022 19:00,985_9265747,-3_510307312,99_99694824,1_144787788,0,0,0,0,0,0,1_3984375,0_4609375,0
12/24/2022 20:00,986_4807129,-3_625495911,99_99694824,1_028973579,0,0,0,0,0,0,1_4140625,0_4140625,0
12/24/2022 21:00,987_1981812,-2_954296112,99_99694824,1_55265522,0,0,0,0,0,0,1_421875,0_64453125,0
12/24/2022 22:00,987_9156494,-2_283096313,99_99694824,2_076336861,0,0,0,0,0,0,1_4296875,0_875,0
12/24/2022 23:00,988_2653198,-2_281974792,99_99694824,2_041089058,0,0,0,0,0,0,1_4375,0_953125,0
12/25/2022 0:00,988_5686035,-2_968063354,99_99694824,1_603009224,0,0,0,0_001177117,0,0,1_453125,0_7578125,0_001177117
12/25/2022 1:00,989_0633545,-2_013374329,99_99694824,2_242505074,0,0,0,0,0,0,1_46875,1_0390625,0
12/25/2022 2:00,989_7224731,-2_362327576,99_99694824,1_965558052,0,0,0,0,0,0,1_484375,1,0
12/25/2022 3:00,989_878418,-2_24319458,99_99694824,2_076336861,0,0,0,0,0,0,1_5,1_0625,0
12/25/2022 4:00,990_2891235,-1_547554016,99_99694824,2_680584908,0,0,0_001325722,0_001177117,0_001226686,0,1_5234375,1_34375,0_003729525
12/25/2022 5:00,990_937561,-0_228187561,99_99694824,4_025036812,0,0,0_001325722,0_001177117,0_001226686,0,1_546875,1_59375,0_003729525
12/25/2022 6:00,991_3452148,0_71245575,99_99694824,4_820630074,0,0,0,0,0,0,1_5859375,1_875,0
12/25/2022 7:00,992_0427246,1_669387817,99_99694824,5_68168354,0_018005874,0_019545581,0_005302889,0_005885583,0_003680057,0_008047404,1_625,2_1953125,0_060467388
12/25/2022 8:00,993_0004883,0_646148682,99_99694824,4_694745064,16_28031158,18_3663311,7_795246601,9_187394142,5_867238045,8_609572411,1_6796875,2_09375,66_10609388
12/25/2022 9:00,993_5585327,1_400230408,99_99694824,5_41984272,67_46801758,80_82097626,46_49573135,56_80881882,41_61899567,55_41672134,1_75,2_5546875,348_629261
12/25/2022 10:00,994_3980713,2_798828125,99_99694824,6_507489204,70_5275116,74_134758,55_96801376,44_23133087,56_20674515,31_7677002,1_8125,3_28125,332_8360596
12/25/2022 11:00,994_8953857,6_518676758,99_99694824,8_501507759,174_9345093,229_5608368,183_16185,168_339798,198_3054047,154_6591339,1_890625,5_609375,1108_961533
12/25/2022 12:00,995_0700684,7_314910889,96_57287598,9_0302248,177_557251,192_5558014,199_0485535,163_2986908,194_8806,144_2028503,2_0078125,6_1953125,1071_543747
12/25/2022 13:00,995_0982666,9_46421051,87_3840332,10_3595705,86_35338593,76_79976654,107_8185883,63_12529755,106_1199112,39_68228912,2_1796875,6_578125,479_8992386
12/25/2022 14:00,995_6489258,7_498657227,88_79394531,8_536755562,68_27077484,59_28662872,81_30786896,47_16352844,74_08200836,26_84039116,2_375,5_84375,356_9512005
12/25/2022 15:00,996_3347168,4_609863281,93_97277832,6_683728218,37_57376099,36_01435852,19_23888016,18_72086143,14_63558769,13_79439926,2_5859375,4_8515625,139_977848
12/25/2022 16:00,996_9854736,2_810623169,99_72229004,5_339276314,7_955595493,8_657063484,4_01693821,4_251744747,3_132955551,4_123719692,2_765625,4_078125,32_13801718
12/25/2022 17:00,997_5877075,0_387672424,99_99694824,3_219372749,0_00150049,0_001628798,0_001325722,0_001177117,0_001226686,0_001149629,2_890625,3_2890625,0_008008442
12/25/2022 18:00,998_34729,-0_891235352,99_99694824,2_292859077,0,0,0,0,0,0,2_96875,2_765625,0
12/25/2022 19:00,998_5805664,-2_911308289,99_99694824,0_349194586,0,0,0,0,0,0,3,2_1015625,0
12/25/2022 20:00,998_6361694,-4_067726135,99_99694824,-0_552142084,0,0,0,0,0,0,2_9921875,1_6015625,0
12/25/2022 21:00,999_017334,-3_635055542,99_99694824,-0_078814454,0,0,0,0,0,0,2_9609375,1_390625,0
12/25/2022 22:00,999_4836426,-4_30934906,99_99694824,-0_884478509,0,0,0,0,0,0,2_90625,1_109375,0
12/25/2022 23:00,999_769043,-4_712234497,99_99694824,-1_191637993,0,0,0,0,0,0,2_8359375,0_859375,0
12/26/2022 0:00,999_9539795,-5_011177063,99_99694824,-1_423266411,0,0,0,0,0,0,2_765625,0_7421875,0
12/26/2022 1:00,999_8435059,-4_733589172,99_99694824,-1_302416801,0,0,0,0,0,0,2_6875,0_7578125,0
12/26/2022 2:00,999_8538208,-5_214019775,99_99694824,-1_654894829,0,0,0,0,0,0,2_6171875,0_625,0
12/26/2022 3:00,999_9224243,-5_746147156,99_99694824,-2_108080864,0,0,0,0,0,0,2_546875,0_3984375,0
12/26/2022 4:00,1000_066711,-3_996360779,99_99694824,-0_678027093,0,0,0_001325722,0_001177117,0_001226686,0,2_4765625,0_515625,0_003729525
12/26/2022 5:00,999_9494627,-3_839305878,99_99694824,-0_602496088,0,0,0_001325722,0_001177117,0_001226686,0,2_41015625,0_53515625,0_003729525
12/26/2022 6:00,999_8322144,-3_682250977,99_99694824,-0_526965082,0,0,0_001325722,0_001177117,0_001226686,0,2_34375,0_5546875,0_003729525
12/26/2022 7:00,999_7146606,-3_61819458,99_99694824,-0_461504877,0_012003916,0_013030387,0_003977167,0_004708466,0_003680057,0_009197033,2_2890625,0_59375,0_046597027
12/26/2022 8:00,999_2307739,-3_519294739,99_99694824,-0_426257074,7_732022762,9_512183189,4_313899994,5_154593468,3_502187967,5_630883217,2_2421875,0_578125,35_8457706
12/26/2022 9:00,999_0995483,-3_290603638,99_99694824,-0_255053461,34_71982956,41_36985016,21_6941185,26_47805977,19_69689369,27_5209713,2_2109375,0_6484375,171_479723
12/26/2022 10:00,998_7800903,-2_822532654,99_99694824,0_117566161,58_11396027,70_77128601,38_92983246,49_54483795,34_46864319,47_74984741,2_1796875,0_8984375,299_5784073
12/26/2022 11:00,998_199707,-2_631477356,99_99694824,0_354229987,69_54769135,83_88800049,46_63227844,60_83220673,43_28238297,60_15664291,2_15625,1_078125,364_3392029
12/26/2022 12:00,997_8046875,-1_155906677,99_99694824,1_572796822,119_7747726,136_7339783,86_496521,108_6578979,81_35803223,98_97870636,2_140625,1_7734375,631_9999084
12/26/2022 13:00,996_8312378,0_074684143,99_99694824,2_484204292,130_1239319,157_5597992,83_86220551,110_4036255,79_82067871,115_0987549,2_140625,2_1953125,676_8689957
12/26/2022 14:00,996_0078735,0_232582092,99_99694824,2_781292915,96_58720398,118_0303192,63_71557999,81_81771088,61_35876465,83_8937912,2_1640625,2_3046875,505_4033699
12/26/2022 15:00,995_9154053,0_1460495,99_99694824,2_796399117,57_62930298,63_69904709,35_65662384,43_18722916,34_98385239,47_0945549,2_2109375,2_3203125,282_2506104
12/26/2022 16:00,995_6557007,-0_638381958,99_99694824,2_242505074,10_66848087,12_14757824,5_823897839,6_695438385,4_972983837,7_764595032,2_265625,1_984375,48_0729742
12/26/2022 17:00,995_4835205,-1_308181763,99_99694824,1_718823433,0_003000979,0_001628798,0_001325722,0_001177117,0_001226686,0_001149629,2_3125,1_7109375,0_009508931
12/26/2022 18:00,994_7095947,-1_691963196,99_99694824,1_522442818,0,0,0,0,0,0,2_34375,1_5703125,0
12/26/2022 19:00,994_6907959,-2_204421997,99_99694824,0_872876227,0,0,0,0,0,0,2_359375,1_3515625,0
12/26/2022 20:00,994_3010864,-3_300712585,99_99694824,-0_144274652,0,0,0,0,0,0,2_3671875,1_1328125,0
12/26/2022 21:00,993_8180542,-2_675308228,99_99694824,0_454937995,0,0,0_001325722,0_001177117,0_001226686,0,2_3671875,1_4296875,0_003729525
12/26/2022 22:00,993_3252563,-2_462348938,99_99694824,0_500256598,0,0,0_001325722,0_001177117,0_001226686,0,2_3515625,1_515625,0_003729525
12/26/2022 23:00,993_0895996,-2_419631958,99_99694824,0_545575202,0,0,0_001325722,0_001177117,0_001226686,0,2_34375,1_5390625,0_003729525
12/27/2022 0:00,992_8604736,-2_490432739,99_99694824,0_510327399,0,0,0_001325722,0_001177117,0_001226686,0,2_34375,1_4765625,0_003729525
12/27/2022 1:00,992_6113892,-2_61013031,99_99694824,0_429760993,0,0,0,0_001177117,0_001226686,0,2_3359375,1_4296875,0_002403802
12/27/2022 2:00,992_4743042,-2_585403442,99_99694824,0_439831793,0,0,0,0,0,0,2_3359375,1_421875,0
12/27/2022 3:00,992_3052368,-2_811286926,99_99694824,0_258557379,0,0,0,0,0,0,2_328125,1_3125,0
12/27/2022 4:00,991_4251709,-2_729812622,99_99694824,0_344159186,0,0,0,0,0,0,2_328125,1_3203125,0
12/27/2022 5:00,991_1986084,-2_244880676,99_99694824,0_676495612,0,0,0,0,0,0,2_3203125,1_4453125,0
12/27/2022 6:00,991_2606201,-2_23589325,99_99694824,0_767132819,0,0,0,0,0,0,2_3125,1_484375,0
12/27/2022 7:00,990_8144531,-1_836372375,99_99694824,1_059185982,0_009002937,0_008143992,0_002651444,0_00353135,0_001226686,0_003448887,2_3125,1_578125,0_028005296
12/27/2022 8:00,990_9905396,-1_857170105,99_99694824,1_054150581,8_026119232,10_54809761,4_12299633,5_360589027,3_227410555,5_991866589,2_3125,1_6640625,37_27707934
12/27/2022 9:00,991_1729126,-1_20085144,99_99694824,1_633221626,21_5710392,27_08854675,14_10038185,18_3818531,12_82131958,19_44022751,2_3203125,1_9375,113_403368
12/27/2022 10:00,991_3531494,-0_611968994,99_99694824,3_581921577,36_0642662,45_79366684,22_07592583,29_46087265,19_96799088,30_59392738,2_328125,2_1796875,183_9566498
12/27/2022 11:00,990_805481,0_679298401,99_99694824,4_679638863,121_3708572,152_736496,72_77220917,97_61180115,64_82237244,101_4766083,2_34375,2_875,610_7903443
12/27/2022 12:00,990_7783813,2_197021484,99_99694824,6_200329781,138_8880768,160_6863708,77_92578888,100_4507751,80_99120331,111_7868958,2_3828125,3_59375,670_7291107
12/27/2022 13:00,990_5511475,6_095558167,99_99694824,7_851941109,139_5034943,128_0440979,119_8789139,99_12194824,126_8682709,98_89627075,2_4453125,5_1640625,712_312996
12/27/2022 14:00,990_585144,9_5962677,93_33496094,10_57609272,149_156662,125_7520981,134_1329956,112_3470459,141_4859772,113_7485809,2_5390625,5_96875,776_6233597
12/27/2022 15:00,992_7072754,5_37575531,99_99694824,7_333294868,36_810009,42_36504745,21_09224129,26_27088737,17_9868927,32_02866745,2_671875,5_0859375,176_5537453
12/27/2022 16:00,993_4884644,3_969291687,99_99694824,6_280896187,7_634490967,7_534821033,3_647061825,4_029270172,2_958766222,4_119121075,2_828125,4_625,29_92353129
12/27/2022 17:00,995_1932983,2_870193481,99_99694824,5_258709908,0_00150049,0_001628798,0_001325722,0_001177117,0_001226686,0_002299258,2_9765625,4_3203125,0_009158071
12/27/2022 18:00,996_5454102,1_032737732,99_99694824,3_758160591,0,0,0,0_001177117,0_001226686,0,3_078125,3_6953125,0_002403802
12/27/2022 19:00,997_0018921,0_365188599,99_99694824,3_234478951,0,0,0,0,0,0,3_1640625,3_2890625,0
12/27/2022 20:00,997_7608032,-0_213577271,99_99694824,2_730938911,0,0,0,0,0,0,3_203125,2_96875,0
12/27/2022 21:00,998_2637329,0_059516907,99_99694824,2_96760273,0,0,0,0,0,0,3_2265625,2_890625,0
12/27/2022 22:00,998_8757324,0_118507385,98_43444824,2_947461128,0,0,0,0,0,0,3_2265625,2_7890625,0
12/27/2022 23:00,999_2993164,-1_293014526,95_04394531,1_945416451,0,0,0,0,0,0,3_21875,2_140625,0
12/28/2022 0:00,999_9647827,-2_716331482,96_34399414,1_003796577,0,0,0,0,0,0,3_203125,1_5390625,0
12/28/2022 1:00,1000_204773,-1_661056519,86_62414551,1_628186226,0,0,0,0,0,0,3_1640625,1_3984375,0
12/28/2022 2:00,1000_47876,-2_334228516,88_48876953,1_003796577,0,0,0,0,0,0,3_109375,1_2109375,0
12/28/2022 3:00,1000_417664,-2_542701721,89_49279785,0_757062018,0,0,0,0,0,0,3_046875,0_9765625,0
12/28/2022 4:00,1000_763489,-4_998245239,99_99694824,-1_473620415,0,0,0,0,0,0,2_9765625,0_4296875,0
12/28/2022 5:00,1001_074158,-4_59198761,99_99694824,-1_045611382,0,0,0,0,0,0,2_90625,0_6953125,0
12/28/2022 6:00,1001_33783,-3_644042969,99_99694824,-0_391009271,0,0,0,0,0,0,2_8203125,0_78125,0
12/28/2022 7:00,1001_802002,-3_127639771,97_30224609,0_243451178,0_006001958,0_006515194,0_002651444,0_002354233,0_002453372,0_004598517,2_7421875,0_8125,0_024574718
12/28/2022 8:00,1002_2854,-2_475830078,96_27685547,0_923230231,12_1344595,15_00937653,6_75720644,8_570585251,5_22445488,9_923598289,2_6796875,1_0390625,57_61968089
12/28/2022 9:00,1002_708801,-0_983398438,93_74084473,1_915204048,66_53020477,82_45791626,40_4093399,50_83613586,38_90802002,54_62117767,2_625,1_6171875,333_7627945
12/28/2022 10:00,1002_645996,0_970367432,85_09216309,3_335186958,89_06156158,95_68701935,68_55044556,61_47491455,65_76384735,64_19413757,2_59375,2_6015625,444_731926
12/28/2022 11:00,1002_532104,5_784820557,70_56274414,7_282940865,85_52430725,77_84091949,115_7649841,62_66238785,128_9694519,38_6808815,2_5859375,5_1328125,509_4429321
12/28/2022 12:00,1002_131348,7_507080078,65_2130127,8_818737984,85_75992584,75_90275574,113_3332901,62_11371613,119_7347488,38_01791382,2_640625,6_1953125,494_8623504
12/28/2022 13:00,1001_6604,10_46104431,58_20922852,9_54383564,86_52423096,77_54464722,108_7273407,63_84670258,107_2503586,41_87562561,2_75,6_46875,485_7689057
12/28/2022 14:00,1001_255005,9_102905273,52_77709961,8_853985786,67_49349213,57_61812592,85_03404999,47_78021622,76_57713318,26_54815292,2_90625,5_3984375,361_0511704
12/28/2022 15:00,1001_15509,3_48210907,65_05737305,5_716931343,43_84730911,39_61725998,44_19692612,28_7569561,34_01108932,16_58914757,3_0625,3_9921875,207_0186882
12/28/2022 16:00,1001_021301,1_226043701,71_43249512,3_969647408,11_43673134,12_23879051,6_085064888,6_303459167,5_015918255,6_237887383,3_1953125,2_9765625,47_31785154
12/28/2022 17:00,1000_876251,-1_103923798,85_71472168,1_940381076,5_71836567,6_119395255,3_042532444,3_151729584,2_507959128,3_118943692,3_234375,2_3671875,23_65892577
12/28/2022 18:00,1000_731201,-3_433891296,99_99694824,-0_088885255,0,0,0,0,0,0,3_2734375,1_7578125,0
12/28/2022 19:00,1000_319763,-3_327690125,95_88928223,0_278698981,0,0,0,0,0,0,3_25,1_4296875,0
12/28/2022 20:00,1000_272522,-3_810935974,97_81188965,-0_224841058,0_124540635,0_105871894,0_490517229,0_328415513,0_529928267,0_175893247,3_1953125,1_140625,1_755166784
12/28/2022 21:00,1000_004272,-4_950485229,99_99694824,-1_352770805,0_135044053,0_114015885,0_635020971,0_391979784,0_615796268,0_18049176,3_1328125,0_765625,2_072348721
12/28/2022 22:00,999_6105347,-4_980834961,99_99694824,-1_327593803,0_126041129,0_107500695,0_588620663,0_356666327,0_570408881,0_173593998,3_0546875,0_5859375,1_922831692
12/28/2022 23:00,999_4807739,-6_364257813,99_99694824,-2_596514702,0,0,0,0,0,0,2_96875,0_28125,0
12/29/2022 0:00,998_9156494,-6_197364807,99_99694824,-2_510912895,0,0,0,0,0,0,2_875,0_3046875,0
12/29/2022 1:00,998_40979,-6_86491394,99_99694824,-3_039629936,0,0,0,0,0,0,2_78125,-0_046875,0
12/29/2022 2:00,998_1724854,-7_322875977,99_99694824,-3_457568169,0,0,0,0,0,0,2_6953125,-0_1875,0
12/29/2022 3:00,997_7731323,-7_29927063,99_99694824,-3_47267437,0,0,0,0,0,0,2_6015625,-0_2890625,0
12/29/2022 4:00,997_6668091,-7_897148132,99_99694824,-3_976214409,0,0,0,0,0,0,2_5078125,-0_484375,0
12/29/2022 5:00,997_2183838,-8_105613708,99_99694824,-4_202807426,0,0,0,0,0,0,2_4296875,-0_6328125,0
12/29/2022 6:00,997_0609131,-8_31464386,99_99694824,-4_37401104,0,0,0,0,0,0,2_359375,-0_8359375,0
12/29/2022 7:00,997_1573486,-8_376457214,99_99694824,-4_434435844,0_003000979,0_003257597,0_002651444,0_002354233,0_002453372,0_003448887,2_2890625,-1_03125,0_017166512
12/29/2022 8:00,997_3748169,-8_430397034,99_99694824,-4_439471245,8_182169914,9_315097809,6_236197472,5_846737862,5_72003603,6_236737728,2_2265625,-1_0078125,41_53697682
12/29/2022 9:00,997_6409912,-4_852149963,99_99694824,-1_377947807,49_56267166,58_45757675,66_88798523,57_87764359,74_58004761,56_88249969,2_1640625,-0_4140625,364_2484245
12/29/2022 10:00,997_4140015,-1_793113708,99_82910156,0_812451422,76_36257172,79_31855011,99_16139984,61_13412857,112_1514587,44_02273941,2_1171875,0_015625,472_1508484
12/29/2022 11:00,996_9177856,1_300216675,88_48571777,3_702771187,92_75218964,90_70464325,112_6820602,70_06537628,123_848671,50_27051544,2_0703125,1_5078125,540_3234558
12/29/2022 12:00,996_2077637,3_484916687,85_90393066,5_001904488,94_63526154,93_11883545,89_79534149,66_48503876,92_63385773,51_28951263,2_0390625,2_7890625,487_9578476
12/29/2022 13:00,995_7922363,7_902099609,76_02844238,8_400799751,137_5362396,144_7440948,145_8085022,114_7311401,146_6130676,99_40634155,2_046875,4_25,788_8393859
